place_name,category,activity,latitude,longitude,source_reference,source_url,classification
C2-1515,Farms,Photography,6.3760262,80.8560919,way/1067516513,https://www.openstreetmap.org/way/1067516513,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1515,Farms,Farm visit,6.3760046,80.856579,way/1067516514,https://www.openstreetmap.org/way/1067516514,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1515,Farms,Rural experience,6.3760046,80.856579,way/1067516514,https://www.openstreetmap.org/way/1067516514,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1515,Farms,Photography,6.3760046,80.856579,way/1067516514,https://www.openstreetmap.org/way/1067516514,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1516,Farms,Farm visit,6.3760324,80.8571675,way/1067516515,https://www.openstreetmap.org/way/1067516515,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1516,Farms,Rural experience,6.3760324,80.8571675,way/1067516515,https://www.openstreetmap.org/way/1067516515,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1516,Farms,Photography,6.3760324,80.8571675,way/1067516515,https://www.openstreetmap.org/way/1067516515,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1516,Farms,Farm visit,6.377168,80.8566185,way/1067516518,https://www.openstreetmap.org/way/1067516518,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1516,Farms,Rural experience,6.377168,80.8566185,way/1067516518,https://www.openstreetmap.org/way/1067516518,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1516,Farms,Photography,6.377168,80.8566185,way/1067516518,https://www.openstreetmap.org/way/1067516518,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1517,Farms,Farm visit,6.3767063,80.8579965,way/1067516516,https://www.openstreetmap.org/way/1067516516,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1517,Farms,Rural experience,6.3767063,80.8579965,way/1067516516,https://www.openstreetmap.org/way/1067516516,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1517,Farms,Photography,6.3767063,80.8579965,way/1067516516,https://www.openstreetmap.org/way/1067516516,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1517,Farms,Farm visit,6.3772893,80.8575006,way/1067516517,https://www.openstreetmap.org/way/1067516517,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1517,Farms,Rural experience,6.3772893,80.8575006,way/1067516517,https://www.openstreetmap.org/way/1067516517,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1517,Farms,Photography,6.3772893,80.8575006,way/1067516517,https://www.openstreetmap.org/way/1067516517,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1518,Farms,Farm visit,6.3773855,80.8554647,way/1067549746,https://www.openstreetmap.org/way/1067549746,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1518,Farms,Rural experience,6.3773855,80.8554647,way/1067549746,https://www.openstreetmap.org/way/1067549746,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1518,Farms,Photography,6.3773855,80.8554647,way/1067549746,https://www.openstreetmap.org/way/1067549746,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1518,Farms,Farm visit,6.3778491,80.8561994,way/1067549748,https://www.openstreetmap.org/way/1067549748,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1518,Farms,Rural experience,6.3778491,80.8561994,way/1067549748,https://www.openstreetmap.org/way/1067549748,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1518,Farms,Photography,6.3778491,80.8561994,way/1067549748,https://www.openstreetmap.org/way/1067549748,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1518,Farms,Farm visit,6.3770646,80.8559201,way/1067549749,https://www.openstreetmap.org/way/1067549749,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1518,Farms,Rural experience,6.3770646,80.8559201,way/1067549749,https://www.openstreetmap.org/way/1067549749,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1518,Farms,Photography,6.3770646,80.8559201,way/1067549749,https://www.openstreetmap.org/way/1067549749,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1519,Farms,Farm visit,6.3791182,80.8561233,way/1067522809,https://www.openstreetmap.org/way/1067522809,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1519,Farms,Rural experience,6.3791182,80.8561233,way/1067522809,https://www.openstreetmap.org/way/1067522809,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1519,Farms,Photography,6.3791182,80.8561233,way/1067522809,https://www.openstreetmap.org/way/1067522809,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1519,Farms,Farm visit,6.3784987,80.8553851,way/1067549747,https://www.openstreetmap.org/way/1067549747,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1519,Farms,Rural experience,6.3784987,80.8553851,way/1067549747,https://www.openstreetmap.org/way/1067549747,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1519,Farms,Photography,6.3784987,80.8553851,way/1067549747,https://www.openstreetmap.org/way/1067549747,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-152,Farms,Farm visit,6.3581774,80.8772474,way/1067552229,https://www.openstreetmap.org/way/1067552229,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-152,Farms,Rural experience,6.3581774,80.8772474,way/1067552229,https://www.openstreetmap.org/way/1067552229,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-152,Farms,Photography,6.3581774,80.8772474,way/1067552229,https://www.openstreetmap.org/way/1067552229,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1520,Farms,Farm visit,6.3790833,80.8569656,way/1067522806,https://www.openstreetmap.org/way/1067522806,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1520,Farms,Rural experience,6.3790833,80.8569656,way/1067522806,https://www.openstreetmap.org/way/1067522806,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1520,Farms,Photography,6.3790833,80.8569656,way/1067522806,https://www.openstreetmap.org/way/1067522806,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1520,Farms,Farm visit,6.3784749,80.8563059,way/1067522807,https://www.openstreetmap.org/way/1067522807,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1520,Farms,Rural experience,6.3784749,80.8563059,way/1067522807,https://www.openstreetmap.org/way/1067522807,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1520,Farms,Photography,6.3784749,80.8563059,way/1067522807,https://www.openstreetmap.org/way/1067522807,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1520,Farms,Farm visit,6.3785653,80.8560713,way/1067522808,https://www.openstreetmap.org/way/1067522808,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1520,Farms,Rural experience,6.3785653,80.8560713,way/1067522808,https://www.openstreetmap.org/way/1067522808,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1520,Farms,Photography,6.3785653,80.8560713,way/1067522808,https://www.openstreetmap.org/way/1067522808,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Farm visit,6.3778984,80.8571204,way/1067516519,https://www.openstreetmap.org/way/1067516519,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Rural experience,6.3778984,80.8571204,way/1067516519,https://www.openstreetmap.org/way/1067516519,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Photography,6.3778984,80.8571204,way/1067516519,https://www.openstreetmap.org/way/1067516519,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Farm visit,6.3779504,80.8583125,way/1067522801,https://www.openstreetmap.org/way/1067522801,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Rural experience,6.3779504,80.8583125,way/1067522801,https://www.openstreetmap.org/way/1067522801,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Photography,6.3779504,80.8583125,way/1067522801,https://www.openstreetmap.org/way/1067522801,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Farm visit,6.378581,80.8581415,way/1067522802,https://www.openstreetmap.org/way/1067522802,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Rural experience,6.378581,80.8581415,way/1067522802,https://www.openstreetmap.org/way/1067522802,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Photography,6.378581,80.8581415,way/1067522802,https://www.openstreetmap.org/way/1067522802,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Farm visit,6.3785756,80.8578273,way/1067522803,https://www.openstreetmap.org/way/1067522803,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Rural experience,6.3785756,80.8578273,way/1067522803,https://www.openstreetmap.org/way/1067522803,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1521,Farms,Photography,6.3785756,80.8578273,way/1067522803,https://www.openstreetmap.org/way/1067522803,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1522,Farms,Farm visit,6.3793848,80.8583,way/1067522804,https://www.openstreetmap.org/way/1067522804,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1522,Farms,Rural experience,6.3793848,80.8583,way/1067522804,https://www.openstreetmap.org/way/1067522804,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1522,Farms,Photography,6.3793848,80.8583,way/1067522804,https://www.openstreetmap.org/way/1067522804,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1522,Farms,Farm visit,6.3792781,80.8576114,way/1067522805,https://www.openstreetmap.org/way/1067522805,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1522,Farms,Rural experience,6.3792781,80.8576114,way/1067522805,https://www.openstreetmap.org/way/1067522805,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1522,Farms,Photography,6.3792781,80.8576114,way/1067522805,https://www.openstreetmap.org/way/1067522805,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1523,Farms,Farm visit,6.3795901,80.859634,way/1067839255,https://www.openstreetmap.org/way/1067839255,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1523,Farms,Rural experience,6.3795901,80.859634,way/1067839255,https://www.openstreetmap.org/way/1067839255,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1523,Farms,Photography,6.3795901,80.859634,way/1067839255,https://www.openstreetmap.org/way/1067839255,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1525,Farms,Farm visit,6.3801044,80.8559688,way/1067843690,https://www.openstreetmap.org/way/1067843690,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1525,Farms,Rural experience,6.3801044,80.8559688,way/1067843690,https://www.openstreetmap.org/way/1067843690,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1525,Farms,Photography,6.3801044,80.8559688,way/1067843690,https://www.openstreetmap.org/way/1067843690,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1525,Farms,Farm visit,6.3804188,80.855496,way/1067843691,https://www.openstreetmap.org/way/1067843691,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1525,Farms,Rural experience,6.3804188,80.855496,way/1067843691,https://www.openstreetmap.org/way/1067843691,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1525,Farms,Photography,6.3804188,80.855496,way/1067843691,https://www.openstreetmap.org/way/1067843691,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1525,Farms,Farm visit,6.3800409,80.8566633,way/1067843692,https://www.openstreetmap.org/way/1067843692,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1525,Farms,Rural experience,6.3800409,80.8566633,way/1067843692,https://www.openstreetmap.org/way/1067843692,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1525,Farms,Photography,6.3800409,80.8566633,way/1067843692,https://www.openstreetmap.org/way/1067843692,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1526,Farms,Farm visit,6.3804831,80.857213,way/1067843693,https://www.openstreetmap.org/way/1067843693,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1526,Farms,Rural experience,6.3804831,80.857213,way/1067843693,https://www.openstreetmap.org/way/1067843693,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1526,Farms,Photography,6.3804831,80.857213,way/1067843693,https://www.openstreetmap.org/way/1067843693,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1526,Farms,Farm visit,6.3814185,80.85594,way/1067850967,https://www.openstreetmap.org/way/1067850967,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1526,Farms,Rural experience,6.3814185,80.85594,way/1067850967,https://www.openstreetmap.org/way/1067850967,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1526,Farms,Photography,6.3814185,80.85594,way/1067850967,https://www.openstreetmap.org/way/1067850967,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1526,Farms,Farm visit,6.3811259,80.8563417,way/1067850968,https://www.openstreetmap.org/way/1067850968,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1526,Farms,Rural experience,6.3811259,80.8563417,way/1067850968,https://www.openstreetmap.org/way/1067850968,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1526,Farms,Photography,6.3811259,80.8563417,way/1067850968,https://www.openstreetmap.org/way/1067850968,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1527,Farms,Farm visit,6.3824803,80.8561652,way/1067850965,https://www.openstreetmap.org/way/1067850965,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1527,Farms,Rural experience,6.3824803,80.8561652,way/1067850965,https://www.openstreetmap.org/way/1067850965,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1527,Farms,Photography,6.3824803,80.8561652,way/1067850965,https://www.openstreetmap.org/way/1067850965,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1527,Farms,Farm visit,6.38194,80.8564255,way/1067850966,https://www.openstreetmap.org/way/1067850966,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1527,Farms,Rural experience,6.38194,80.8564255,way/1067850966,https://www.openstreetmap.org/way/1067850966,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1527,Farms,Photography,6.38194,80.8564255,way/1067850966,https://www.openstreetmap.org/way/1067850966,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Farm visit,6.3806209,80.8589189,way/1067843694,https://www.openstreetmap.org/way/1067843694,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Rural experience,6.3806209,80.8589189,way/1067843694,https://www.openstreetmap.org/way/1067843694,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Photography,6.3806209,80.8589189,way/1067843694,https://www.openstreetmap.org/way/1067843694,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Farm visit,6.3803174,80.8584673,way/1067843695,https://www.openstreetmap.org/way/1067843695,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Rural experience,6.3803174,80.8584673,way/1067843695,https://www.openstreetmap.org/way/1067843695,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Photography,6.3803174,80.8584673,way/1067843695,https://www.openstreetmap.org/way/1067843695,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Farm visit,6.3800779,80.8583327,way/1067843696,https://www.openstreetmap.org/way/1067843696,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Rural experience,6.3800779,80.8583327,way/1067843696,https://www.openstreetmap.org/way/1067843696,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Photography,6.3800779,80.8583327,way/1067843696,https://www.openstreetmap.org/way/1067843696,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Farm visit,6.3809689,80.8575206,way/1067850964,https://www.openstreetmap.org/way/1067850964,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Rural experience,6.3809689,80.8575206,way/1067850964,https://www.openstreetmap.org/way/1067850964,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1529,Farms,Photography,6.3809689,80.8575206,way/1067850964,https://www.openstreetmap.org/way/1067850964,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-153,Farms,Farm visit,6.3559434,80.8776064,way/1067552226,https://www.openstreetmap.org/way/1067552226,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-153,Farms,Rural experience,6.3559434,80.8776064,way/1067552226,https://www.openstreetmap.org/way/1067552226,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-153,Farms,Photography,6.3559434,80.8776064,way/1067552226,https://www.openstreetmap.org/way/1067552226,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-153,Farms,Farm visit,6.3566581,80.8773688,way/1067552227,https://www.openstreetmap.org/way/1067552227,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-153,Farms,Rural experience,6.3566581,80.8773688,way/1067552227,https://www.openstreetmap.org/way/1067552227,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-153,Farms,Photography,6.3566581,80.8773688,way/1067552227,https://www.openstreetmap.org/way/1067552227,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1530,Farms,Farm visit,6.3800203,80.8587988,way/1067843697,https://www.openstreetmap.org/way/1067843697,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1530,Farms,Rural experience,6.3800203,80.8587988,way/1067843697,https://www.openstreetmap.org/way/1067843697,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1530,Farms,Photography,6.3800203,80.8587988,way/1067843697,https://www.openstreetmap.org/way/1067843697,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1530,Farms,Farm visit,6.3802004,80.8593336,way/1067843698,https://www.openstreetmap.org/way/1067843698,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1530,Farms,Rural experience,6.3802004,80.8593336,way/1067843698,https://www.openstreetmap.org/way/1067843698,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1530,Farms,Photography,6.3802004,80.8593336,way/1067843698,https://www.openstreetmap.org/way/1067843698,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-154,Farms,Farm visit,6.3573313,80.8774444,way/1067552228,https://www.openstreetmap.org/way/1067552228,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-154,Farms,Rural experience,6.3573313,80.8774444,way/1067552228,https://www.openstreetmap.org/way/1067552228,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-154,Farms,Photography,6.3573313,80.8774444,way/1067552228,https://www.openstreetmap.org/way/1067552228,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-154,Farms,Farm visit,6.3578407,80.8779711,way/1067552232,https://www.openstreetmap.org/way/1067552232,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-154,Farms,Rural experience,6.3578407,80.8779711,way/1067552232,https://www.openstreetmap.org/way/1067552232,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-154,Farms,Photography,6.3578407,80.8779711,way/1067552232,https://www.openstreetmap.org/way/1067552232,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1541,Farms,Farm visit,6.381609,80.8553834,way/1067850969,https://www.openstreetmap.org/way/1067850969,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1541,Farms,Rural experience,6.381609,80.8553834,way/1067850969,https://www.openstreetmap.org/way/1067850969,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1541,Farms,Photography,6.381609,80.8553834,way/1067850969,https://www.openstreetmap.org/way/1067850969,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1541,Farms,Farm visit,6.3817977,80.8548946,way/1067850970,https://www.openstreetmap.org/way/1067850970,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1541,Farms,Rural experience,6.3817977,80.8548946,way/1067850970,https://www.openstreetmap.org/way/1067850970,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1541,Farms,Photography,6.3817977,80.8548946,way/1067850970,https://www.openstreetmap.org/way/1067850970,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1542,Farms,Farm visit,6.3824355,80.8548226,way/1067850971,https://www.openstreetmap.org/way/1067850971,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1542,Farms,Rural experience,6.3824355,80.8548226,way/1067850971,https://www.openstreetmap.org/way/1067850971,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1542,Farms,Photography,6.3824355,80.8548226,way/1067850971,https://www.openstreetmap.org/way/1067850971,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1542,Farms,Farm visit,6.3829013,80.8543581,way/1067850972,https://www.openstreetmap.org/way/1067850972,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1542,Farms,Rural experience,6.3829013,80.8543581,way/1067850972,https://www.openstreetmap.org/way/1067850972,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1542,Farms,Photography,6.3829013,80.8543581,way/1067850972,https://www.openstreetmap.org/way/1067850972,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1542,Farms,Farm visit,6.3836156,80.8539649,way/1067850973,https://www.openstreetmap.org/way/1067850973,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1542,Farms,Rural experience,6.3836156,80.8539649,way/1067850973,https://www.openstreetmap.org/way/1067850973,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-1542,Farms,Photography,6.3836156,80.8539649,way/1067850973,https://www.openstreetmap.org/way/1067850973,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-155,Farms,Farm visit,6.3589469,80.8774869,way/1067552233,https://www.openstreetmap.org/way/1067552233,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-155,Farms,Rural experience,6.3589469,80.8774869,way/1067552233,https://www.openstreetmap.org/way/1067552233,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-155,Farms,Photography,6.3589469,80.8774869,way/1067552233,https://www.openstreetmap.org/way/1067552233,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-156,Farms,Farm visit,6.3595717,80.876691,way/1067552235,https://www.openstreetmap.org/way/1067552235,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-156,Farms,Rural experience,6.3595717,80.876691,way/1067552235,https://www.openstreetmap.org/way/1067552235,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-156,Farms,Photography,6.3595717,80.876691,way/1067552235,https://www.openstreetmap.org/way/1067552235,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-156,Farms,Farm visit,6.3597974,80.8769924,way/1067552236,https://www.openstreetmap.org/way/1067552236,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-156,Farms,Rural experience,6.3597974,80.8769924,way/1067552236,https://www.openstreetmap.org/way/1067552236,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-156,Farms,Photography,6.3597974,80.8769924,way/1067552236,https://www.openstreetmap.org/way/1067552236,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-157,Farms,Farm visit,6.3593095,80.8781316,way/1067552234,https://www.openstreetmap.org/way/1067552234,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-157,Farms,Rural experience,6.3593095,80.8781316,way/1067552234,https://www.openstreetmap.org/way/1067552234,DERIVED_FROM_OSM_CATEGORY_AND_NAME
C2-157,Farms,Photography,6.3593095,80.8781316,way/1067552234,https://www.openstreetmap.org/way/1067552234,DERIVED_FROM_OSM_CATEGORY_AND_NAME
